id,master_id,sku,name,short_url,type,short_description,price,list_price,original_price,discount,discount_rate,rating_average,review_count,inventory_status,inventory_type,productset_group_name,seller,has_buynow,day_ago_created,all_time_quantity_sold,warranty_policy,authors,current_seller,other_sellers,specifications,price_comparison,categories,category_id
68585576,68585576,9986522202973,"Càng Kỷ Luật, Càng Tự Do",https://tiki.vn/product-p68585576.html?spid=69322586,simple,"KỶ LUẬT vốn là ván cờ bạn phải tự đấu với chính mình. Thắng - bạn sẽ có được “bản năng của người mạnh mẽ nhất”, đó là sự tự kiểm soát bản thân. Thua - bạn mãi sống trong cảm giác tạm bợ, nuối tiếc. Cà...",109000,109000,109000,0,0,4.8,172,available,backorder,Nhà Sách Tiki/Sách tiếng Việt/Sách kỹ năng sống/Sách tư duy - Kỹ năng sống,,True,809,875,,"[{'id': 3997289, 'name': 'Ca Tây', 'slug': 'ca-tay'}]","{'id': 53660, 'sku': '9399934531058', 'name': 'Nhà sách Fahasa', 'link': 'https://tiki.vn/cua-hang/nha-sach-fahasa', 'logo': '52/2d/b3/6e4d359058c56c38541985ed5527e95e.jpg', 'price': 109000, 'product_id': '69322586', 'store_id': 51001, 'is_best_store': False, 'is_offline_installment_supported': None}","[{'id': 1, 'name': 'Tiki Trading', 'link': 'https://tiki.vn/cua-hang/tiki-trading', 'logo': 'https://vcdn.tikicdn.com/ts/seller/ee/fa/a0/98f3f134f85cff2c6972c31777629aa0.png', 'price': 74000, 'product_id': '68585577', 'store_id': 40395}, {'id': 175953, 'name': 'Skybooks Official Store', 'link': 'https://tiki.vn/cua-hang/skybooks-official-store', 'logo': '62/9d/8c/27dd5ff4e9cadb6e58f163ebd993fa0b.jpg', 'price': 78480, 'product_id': '89987899', 'store_id': 162989}, {'id': 1308, 'name': 'Tazano Official Store', 'link': 'https://tiki.vn/cua-hang/sachbanchay', 'logo': '95/08/28/6d2a2db44eb4b71b91fb2a1d9d60d863.jpg', 'price': 87000, 'product_id': '91755196', 'store_id': 1265}, {'id': 161219, 'name': 'Nhà Sách Trẻ Online', 'link': 'https://tiki.vn/cua-hang/nha-sach-tre-online', 'logo': '6f/c0/15/6a56eb097a331c384398004ed5bc09ca.jpg', 'price': 87200, 'product_id': '94105676', 'store_id': 148433}, {'id': 26874, 'name': 'Phương Đông Books', 'link': 'https://tiki.vn/cua-hang/phuong-dong-books', 'logo': '2e/85/b7/e76104ae5f1beaf244f319e2f0d2d413.jpg', 'price': 99500, 'product_id': '106443729', 'store_id': 26242}, {'id': 127989, 'name': 'Times Books', 'link': 'https://tiki.vn/cua-hang/times-books', 'logo': 'a6/11/12/d2b1e40937a3a9953075558b8a80ff2c.png', 'price': 87200, 'product_id': '114595173', 'store_id': 118250}, {'id': 26892, 'name': 'Moonbooks', 'link': 'https://tiki.vn/cua-hang/moonbooks', 'logo': '24/e0/69/a55cdb7d9780e0e85c73f43086155ec3.png', 'price': 92650, 'product_id': '157045792', 'store_id': 26260}, {'id': 287916, 'name': 'GETA SHOP', 'link': 'https://tiki.vn/cua-hang/geta-shop', 'logo': 'a1/40/82/db50a28c01f9e9a6d9267a9f5dcc5512.jpg', 'price': 87100, 'product_id': '183720764', 'store_id': 275182}, {'id': 282434, 'name': 'JIN Bookstore', 'link': 'https://tiki.vn/cua-hang/jin-bookstore', 'logo': 'https://vcdn.tikicdn.com/ts/seller/69/b3/06/1f82a3658a1fb8001a559ac79f8ab59a.jpg', 'price': 92650, 'product_id': '193736427', 'store_id': 269505}, {'id': 145814, 'name': 'Omega Plus Books', 'link': 'https://tiki.vn/cua-hang/omega-plus-books', 'logo': 'https://vcdn.tikicdn.com/ts/seller/8b/17/0b/9e986158bc230b4fd699f07095893546.jpg', 'price': 87200, 'product_id': '198258881', 'store_id': 134535}, {'id': 146243, 'name': 'ETS Books', 'link': 'https://tiki.vn/cua-hang/ets-books', 'logo': 'https://vcdn.tikicdn.com/ts/seller/60/b3/d4/c48a98b5a70ebd5fc25a87af7d9a87d4.png', 'price': 87200, 'product_id': '199738448', 'store_id': 134929}, {'id': 97533, 'name': 'Nhà Sách Vĩnh Thụy', 'link': 'https://tiki.vn/cua-hang/nha-sach-vinh-thuy', 'logo': 'https://vcdn.tikicdn.com/ts/seller/19/f2/bd/8bda12adffb15edf1b3d8339b0238283.jpg', 'price': 93000, 'product_id': '203505617', 'store_id': 90454}]","[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Bloom Books'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2020-09-01 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '14.5 x 20 cm'}, {'code': 'dich_gia', 'name': 'Dịch Giả', 'value': 'Tuyết Mai'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '288'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Thế Giới'}]}]","{'sub_title': 'Giá từ 74.000 ₫', 'title': '12 nhà bán khác'}","{'id': 316, 'name': 'Sách tiếng Việt', 'is_leaf': False}",8322
68585576,68585576,9986522202973,"Càng Kỷ Luật, Càng Tự Do",https://tiki.vn/product-p68585576.html?spid=69322586,simple,"KỶ LUẬT vốn là ván cờ bạn phải tự đấu với chính mình. Thắng - bạn sẽ có được “bản năng của người mạnh mẽ nhất”, đó là sự tự kiểm soát bản thân. Thua - bạn mãi sống trong cảm giác tạm bợ, nuối tiếc. Cà...",109000,109000,109000,0,0,4.8,172,available,backorder,Nhà Sách Tiki/Sách tiếng Việt/Sách kỹ năng sống/Sách tư duy - Kỹ năng sống,,True,809,875,,"[{'id': 3997289, 'name': 'Ca Tây', 'slug': 'ca-tay'}]","{'id': 53660, 'sku': '9399934531058', 'name': 'Nhà sách Fahasa', 'link': 'https://tiki.vn/cua-hang/nha-sach-fahasa', 'logo': '52/2d/b3/6e4d359058c56c38541985ed5527e95e.jpg', 'price': 109000, 'product_id': '69322586', 'store_id': 51001, 'is_best_store': False, 'is_offline_installment_supported': None}","[{'id': 1, 'name': 'Tiki Trading', 'link': 'https://tiki.vn/cua-hang/tiki-trading', 'logo': 'https://vcdn.tikicdn.com/ts/seller/ee/fa/a0/98f3f134f85cff2c6972c31777629aa0.png', 'price': 74000, 'product_id': '68585577', 'store_id': 40395}, {'id': 175953, 'name': 'Skybooks Official Store', 'link': 'https://tiki.vn/cua-hang/skybooks-official-store', 'logo': '62/9d/8c/27dd5ff4e9cadb6e58f163ebd993fa0b.jpg', 'price': 78480, 'product_id': '89987899', 'store_id': 162989}, {'id': 1308, 'name': 'Tazano Official Store', 'link': 'https://tiki.vn/cua-hang/sachbanchay', 'logo': '95/08/28/6d2a2db44eb4b71b91fb2a1d9d60d863.jpg', 'price': 87000, 'product_id': '91755196', 'store_id': 1265}, {'id': 161219, 'name': 'Nhà Sách Trẻ Online', 'link': 'https://tiki.vn/cua-hang/nha-sach-tre-online', 'logo': '6f/c0/15/6a56eb097a331c384398004ed5bc09ca.jpg', 'price': 87200, 'product_id': '94105676', 'store_id': 148433}, {'id': 26874, 'name': 'Phương Đông Books', 'link': 'https://tiki.vn/cua-hang/phuong-dong-books', 'logo': '2e/85/b7/e76104ae5f1beaf244f319e2f0d2d413.jpg', 'price': 99500, 'product_id': '106443729', 'store_id': 26242}, {'id': 127989, 'name': 'Times Books', 'link': 'https://tiki.vn/cua-hang/times-books', 'logo': 'a6/11/12/d2b1e40937a3a9953075558b8a80ff2c.png', 'price': 87200, 'product_id': '114595173', 'store_id': 118250}, {'id': 26892, 'name': 'Moonbooks', 'link': 'https://tiki.vn/cua-hang/moonbooks', 'logo': '24/e0/69/a55cdb7d9780e0e85c73f43086155ec3.png', 'price': 92650, 'product_id': '157045792', 'store_id': 26260}, {'id': 287916, 'name': 'GETA SHOP', 'link': 'https://tiki.vn/cua-hang/geta-shop', 'logo': 'a1/40/82/db50a28c01f9e9a6d9267a9f5dcc5512.jpg', 'price': 87100, 'product_id': '183720764', 'store_id': 275182}, {'id': 282434, 'name': 'JIN Bookstore', 'link': 'https://tiki.vn/cua-hang/jin-bookstore', 'logo': 'https://vcdn.tikicdn.com/ts/seller/69/b3/06/1f82a3658a1fb8001a559ac79f8ab59a.jpg', 'price': 92650, 'product_id': '193736427', 'store_id': 269505}, {'id': 145814, 'name': 'Omega Plus Books', 'link': 'https://tiki.vn/cua-hang/omega-plus-books', 'logo': 'https://vcdn.tikicdn.com/ts/seller/8b/17/0b/9e986158bc230b4fd699f07095893546.jpg', 'price': 87200, 'product_id': '198258881', 'store_id': 134535}, {'id': 146243, 'name': 'ETS Books', 'link': 'https://tiki.vn/cua-hang/ets-books', 'logo': 'https://vcdn.tikicdn.com/ts/seller/60/b3/d4/c48a98b5a70ebd5fc25a87af7d9a87d4.png', 'price': 87200, 'product_id': '199738448', 'store_id': 134929}, {'id': 97533, 'name': 'Nhà Sách Vĩnh Thụy', 'link': 'https://tiki.vn/cua-hang/nha-sach-vinh-thuy', 'logo': 'https://vcdn.tikicdn.com/ts/seller/19/f2/bd/8bda12adffb15edf1b3d8339b0238283.jpg', 'price': 93000, 'product_id': '203505617', 'store_id': 90454}]","[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Bloom Books'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2020-09-01 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '14.5 x 20 cm'}, {'code': 'dich_gia', 'name': 'Dịch Giả', 'value': 'Tuyết Mai'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '288'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Thế Giới'}]}]","{'sub_title': 'Giá từ 74.000 ₫', 'title': '12 nhà bán khác'}","{'id': 316, 'name': 'Sách tiếng Việt', 'is_leaf': False}",316
68585576,68585576,9986522202973,"Càng Kỷ Luật, Càng Tự Do",https://tiki.vn/product-p68585576.html?spid=69322586,simple,"KỶ LUẬT vốn là ván cờ bạn phải tự đấu với chính mình. Thắng - bạn sẽ có được “bản năng của người mạnh mẽ nhất”, đó là sự tự kiểm soát bản thân. Thua - bạn mãi sống trong cảm giác tạm bợ, nuối tiếc. Cà...",109000,109000,109000,0,0,4.8,172,available,backorder,Nhà Sách Tiki/Sách tiếng Việt/Sách kỹ năng sống/Sách tư duy - Kỹ năng sống,,True,809,875,,"[{'id': 3997289, 'name': 'Ca Tây', 'slug': 'ca-tay'}]","{'id': 53660, 'sku': '9399934531058', 'name': 'Nhà sách Fahasa', 'link': 'https://tiki.vn/cua-hang/nha-sach-fahasa', 'logo': '52/2d/b3/6e4d359058c56c38541985ed5527e95e.jpg', 'price': 109000, 'product_id': '69322586', 'store_id': 51001, 'is_best_store': False, 'is_offline_installment_supported': None}","[{'id': 1, 'name': 'Tiki Trading', 'link': 'https://tiki.vn/cua-hang/tiki-trading', 'logo': 'https://vcdn.tikicdn.com/ts/seller/ee/fa/a0/98f3f134f85cff2c6972c31777629aa0.png', 'price': 74000, 'product_id': '68585577', 'store_id': 40395}, {'id': 175953, 'name': 'Skybooks Official Store', 'link': 'https://tiki.vn/cua-hang/skybooks-official-store', 'logo': '62/9d/8c/27dd5ff4e9cadb6e58f163ebd993fa0b.jpg', 'price': 78480, 'product_id': '89987899', 'store_id': 162989}, {'id': 1308, 'name': 'Tazano Official Store', 'link': 'https://tiki.vn/cua-hang/sachbanchay', 'logo': '95/08/28/6d2a2db44eb4b71b91fb2a1d9d60d863.jpg', 'price': 87000, 'product_id': '91755196', 'store_id': 1265}, {'id': 161219, 'name': 'Nhà Sách Trẻ Online', 'link': 'https://tiki.vn/cua-hang/nha-sach-tre-online', 'logo': '6f/c0/15/6a56eb097a331c384398004ed5bc09ca.jpg', 'price': 87200, 'product_id': '94105676', 'store_id': 148433}, {'id': 26874, 'name': 'Phương Đông Books', 'link': 'https://tiki.vn/cua-hang/phuong-dong-books', 'logo': '2e/85/b7/e76104ae5f1beaf244f319e2f0d2d413.jpg', 'price': 99500, 'product_id': '106443729', 'store_id': 26242}, {'id': 127989, 'name': 'Times Books', 'link': 'https://tiki.vn/cua-hang/times-books', 'logo': 'a6/11/12/d2b1e40937a3a9953075558b8a80ff2c.png', 'price': 87200, 'product_id': '114595173', 'store_id': 118250}, {'id': 26892, 'name': 'Moonbooks', 'link': 'https://tiki.vn/cua-hang/moonbooks', 'logo': '24/e0/69/a55cdb7d9780e0e85c73f43086155ec3.png', 'price': 92650, 'product_id': '157045792', 'store_id': 26260}, {'id': 287916, 'name': 'GETA SHOP', 'link': 'https://tiki.vn/cua-hang/geta-shop', 'logo': 'a1/40/82/db50a28c01f9e9a6d9267a9f5dcc5512.jpg', 'price': 87100, 'product_id': '183720764', 'store_id': 275182}, {'id': 282434, 'name': 'JIN Bookstore', 'link': 'https://tiki.vn/cua-hang/jin-bookstore', 'logo': 'https://vcdn.tikicdn.com/ts/seller/69/b3/06/1f82a3658a1fb8001a559ac79f8ab59a.jpg', 'price': 92650, 'product_id': '193736427', 'store_id': 269505}, {'id': 145814, 'name': 'Omega Plus Books', 'link': 'https://tiki.vn/cua-hang/omega-plus-books', 'logo': 'https://vcdn.tikicdn.com/ts/seller/8b/17/0b/9e986158bc230b4fd699f07095893546.jpg', 'price': 87200, 'product_id': '198258881', 'store_id': 134535}, {'id': 146243, 'name': 'ETS Books', 'link': 'https://tiki.vn/cua-hang/ets-books', 'logo': 'https://vcdn.tikicdn.com/ts/seller/60/b3/d4/c48a98b5a70ebd5fc25a87af7d9a87d4.png', 'price': 87200, 'product_id': '199738448', 'store_id': 134929}, {'id': 97533, 'name': 'Nhà Sách Vĩnh Thụy', 'link': 'https://tiki.vn/cua-hang/nha-sach-vinh-thuy', 'logo': 'https://vcdn.tikicdn.com/ts/seller/19/f2/bd/8bda12adffb15edf1b3d8339b0238283.jpg', 'price': 93000, 'product_id': '203505617', 'store_id': 90454}]","[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Bloom Books'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2020-09-01 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '14.5 x 20 cm'}, {'code': 'dich_gia', 'name': 'Dịch Giả', 'value': 'Tuyết Mai'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '288'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Thế Giới'}]}]","{'sub_title': 'Giá từ 74.000 ₫', 'title': '12 nhà bán khác'}","{'id': 316, 'name': 'Sách tiếng Việt', 'is_leaf': False}",870
68585576,68585576,9986522202973,"Càng Kỷ Luật, Càng Tự Do",https://tiki.vn/product-p68585576.html?spid=69322586,simple,"KỶ LUẬT vốn là ván cờ bạn phải tự đấu với chính mình. Thắng - bạn sẽ có được “bản năng của người mạnh mẽ nhất”, đó là sự tự kiểm soát bản thân. Thua - bạn mãi sống trong cảm giác tạm bợ, nuối tiếc. Cà...",109000,109000,109000,0,0,4.8,172,available,backorder,Nhà Sách Tiki/Sách tiếng Việt/Sách kỹ năng sống/Sách tư duy - Kỹ năng sống,,True,809,875,,"[{'id': 3997289, 'name': 'Ca Tây', 'slug': 'ca-tay'}]","{'id': 53660, 'sku': '9399934531058', 'name': 'Nhà sách Fahasa', 'link': 'https://tiki.vn/cua-hang/nha-sach-fahasa', 'logo': '52/2d/b3/6e4d359058c56c38541985ed5527e95e.jpg', 'price': 109000, 'product_id': '69322586', 'store_id': 51001, 'is_best_store': False, 'is_offline_installment_supported': None}","[{'id': 1, 'name': 'Tiki Trading', 'link': 'https://tiki.vn/cua-hang/tiki-trading', 'logo': 'https://vcdn.tikicdn.com/ts/seller/ee/fa/a0/98f3f134f85cff2c6972c31777629aa0.png', 'price': 74000, 'product_id': '68585577', 'store_id': 40395}, {'id': 175953, 'name': 'Skybooks Official Store', 'link': 'https://tiki.vn/cua-hang/skybooks-official-store', 'logo': '62/9d/8c/27dd5ff4e9cadb6e58f163ebd993fa0b.jpg', 'price': 78480, 'product_id': '89987899', 'store_id': 162989}, {'id': 1308, 'name': 'Tazano Official Store', 'link': 'https://tiki.vn/cua-hang/sachbanchay', 'logo': '95/08/28/6d2a2db44eb4b71b91fb2a1d9d60d863.jpg', 'price': 87000, 'product_id': '91755196', 'store_id': 1265}, {'id': 161219, 'name': 'Nhà Sách Trẻ Online', 'link': 'https://tiki.vn/cua-hang/nha-sach-tre-online', 'logo': '6f/c0/15/6a56eb097a331c384398004ed5bc09ca.jpg', 'price': 87200, 'product_id': '94105676', 'store_id': 148433}, {'id': 26874, 'name': 'Phương Đông Books', 'link': 'https://tiki.vn/cua-hang/phuong-dong-books', 'logo': '2e/85/b7/e76104ae5f1beaf244f319e2f0d2d413.jpg', 'price': 99500, 'product_id': '106443729', 'store_id': 26242}, {'id': 127989, 'name': 'Times Books', 'link': 'https://tiki.vn/cua-hang/times-books', 'logo': 'a6/11/12/d2b1e40937a3a9953075558b8a80ff2c.png', 'price': 87200, 'product_id': '114595173', 'store_id': 118250}, {'id': 26892, 'name': 'Moonbooks', 'link': 'https://tiki.vn/cua-hang/moonbooks', 'logo': '24/e0/69/a55cdb7d9780e0e85c73f43086155ec3.png', 'price': 92650, 'product_id': '157045792', 'store_id': 26260}, {'id': 287916, 'name': 'GETA SHOP', 'link': 'https://tiki.vn/cua-hang/geta-shop', 'logo': 'a1/40/82/db50a28c01f9e9a6d9267a9f5dcc5512.jpg', 'price': 87100, 'product_id': '183720764', 'store_id': 275182}, {'id': 282434, 'name': 'JIN Bookstore', 'link': 'https://tiki.vn/cua-hang/jin-bookstore', 'logo': 'https://vcdn.tikicdn.com/ts/seller/69/b3/06/1f82a3658a1fb8001a559ac79f8ab59a.jpg', 'price': 92650, 'product_id': '193736427', 'store_id': 269505}, {'id': 145814, 'name': 'Omega Plus Books', 'link': 'https://tiki.vn/cua-hang/omega-plus-books', 'logo': 'https://vcdn.tikicdn.com/ts/seller/8b/17/0b/9e986158bc230b4fd699f07095893546.jpg', 'price': 87200, 'product_id': '198258881', 'store_id': 134535}, {'id': 146243, 'name': 'ETS Books', 'link': 'https://tiki.vn/cua-hang/ets-books', 'logo': 'https://vcdn.tikicdn.com/ts/seller/60/b3/d4/c48a98b5a70ebd5fc25a87af7d9a87d4.png', 'price': 87200, 'product_id': '199738448', 'store_id': 134929}, {'id': 97533, 'name': 'Nhà Sách Vĩnh Thụy', 'link': 'https://tiki.vn/cua-hang/nha-sach-vinh-thuy', 'logo': 'https://vcdn.tikicdn.com/ts/seller/19/f2/bd/8bda12adffb15edf1b3d8339b0238283.jpg', 'price': 93000, 'product_id': '203505617', 'store_id': 90454}]","[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Bloom Books'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2020-09-01 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '14.5 x 20 cm'}, {'code': 'dich_gia', 'name': 'Dịch Giả', 'value': 'Tuyết Mai'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '288'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Thế Giới'}]}]","{'sub_title': 'Giá từ 74.000 ₫', 'title': '12 nhà bán khác'}","{'id': 316, 'name': 'Sách tiếng Việt', 'is_leaf': False}",871
